ledger_status	description	in_service_year	accum_quantity	accum_cost	company_id	gl_account_id	func_class_id	retirement_unit_id	bus_segment_id	utility_account_id	sub_account_id	asset_location_id	subledger_indicator	asset_id	depr_group_id	property_unit_id	asset_acct_meth_id	retire_method_id	long_description	property_group_id	unit_of_measure_id	compute_0023	major_location_id	line_number_id	books_schema_id	long_description	long_description	work_order_number	eng_in_service_year	serial_number	func_symbol	local_symbol	local_cost	related_asset	related_equip	second_financial_cost
1	Pump #2 @ SO1 - SLAKE	8/1/2014 00:00:00	1	3750.57	4	101010	4	270	1	3240	3240	21221764	99	23483719	21214945	270	1	1	Pump #2 @ SO1 - Sylvia Lake	12	1	2014	21212678		1	PUMPING EQUIPMENT [270]	86710 - Sylvia Lake	00097441	7/31/2014 00:00:00		USD	N/A	0			3750.57
1	Pump & Electrical- PH,Woodcrest #13	8/1/2014 00:00:00	1	75772.72	4	101010	4	270	1	3240	3240	21221624	99	23483593	21214945	270	1	1	Pump & Electrical - Peacock Hill, Woodcrest #13	12	1	2014	21212678		1	PUMPING EQUIPMENT [270]	66637 - Peacock Hill	00090400	7/31/2014 00:00:00		USD	N/A	0			75772.72
1	Pump & Motor - BUCH	9/1/2016 00:00:00	1	3643.9	4	101010	4	270	1	3240	3240	21221722	99	26910892	21214945	270	1	1	Pump & Motor - Bucholz, 3HP 4" GF sub pump & motor	12	1	2016	21212678		1	PUMPING EQUIPMENT [270]	AA594 - Bucholz	00107817	8/31/2016 00:00:00		USD	N/A	0			3643.9
1	Pump & Motor - HDZR, Pmp Stn S01	10/1/2018 00:00:00	0	0	4	149310	4	270	1	3240	3240	21221536	99	30751792	29742346	270	1	1	Pump & Motor - HDZR, Pmp Stn S01	12	1	2018	21212678		1	PUMPING EQUIPMENT [270]	10440 - Hintzville Acres	00117728	1/31/2018 00:00:00		USD	N/A	0	yes		93.22
1	Pump & Motor - JOH S02	3/1/2016 00:00:00	1	6565.67	4	101010	4	270	1	3240	3240	21221902	99	26311943	21214945	270	1	1	Pump & Motor - Johanson S02, Grundfos 3HP 16GPM Pump, 3HP 4" 1PH 230V SUB MTR	12	1	2016	21212684		1	PUMPING EQUIPMENT [270]	36782 - Johanson	00104301	12/31/2015 00:00:00		USD	N/A	0			6565.67
1	Pump & Motor - SALE, S01	3/1/2016 00:00:00	1	3954.03	4	101010	4	270	1	3240	3240	21221616	99	26311924	21214945	270	1	1	Pump & Motor - Salewsky, S01	12	1	2016	21212678		1	PUMPING EQUIPMENT [270]	64414 - Salewsky	00104300	12/31/2015 00:00:00		USD	N/A	0			3954.03
1	Pump & Motor - SC, Pt Richmond Res	12/1/2016 00:00:00	1	5323.7	4	101010	4	270	1	3240	3240	21221740	99	27230632	21214945	270	1	1	Pump & Motor - SC, 7.5HP 85S75-6 GF 6" sub pump, 7.5HP 6" 1PH 230V sub mtr	12	1	2016	21212678		1	PUMPING EQUIPMENT [270]	76880 - Sea Cliff Estates	00106717	6/30/2016 00:00:00		USD	N/A	0			5323.7
1	Pump & Motor - TG, well #1	10/1/2015 00:00:00	1	6818.06	4	101010	4	270	1	3240	3240	21221814	99	25451464	21214945	270	1	1	Pump & Motor - Triple G, well #1 (serial #s 83150069,1206158A)	12	1	2015	21212680		1	PUMPING EQUIPMENT [270]	89425 - Triple G/Lakeview Estates	00103378	9/30/2015 00:00:00		USD	N/A	0			6818.06
1	Pump & Motor, CYV at S03	4/1/2016 00:00:00	1	5745.11	4	101010	4	270	1	3240	3240	21221810	99	26403596	21214945	270	1	1	Pump & Motor, 5hp GF 4" Subpmp, 5HP 4" 1ph 230v Submtr, CYV S03	12	1	2016	21212680		1	PUMPING EQUIPMENT [270]	17100 - Cuyamaca Village	00104058	11/30/2015 00:00:00		USD	N/A	0			5745.11
1	Pump & Motor - RAFT S02	2/1/2019 00:00:00	1	11302.69	4	101010	4	270	1	3240	3240	21221560	99	31178681	21214945	270	1	1	Pump & Motor, Goulds 85GS75, 7.5HP, Plumbing - RAFT S02, 136 Fir DrNW	12	1	2019	21212678		1	PUMPING EQUIPMENT [270]	70760 - Raft Island	00118456	1/16/2019 00:00:00	G1635607,17G19-27-00121A	USD	N/A	0	yes		11302.7
1	Pump & Motor - RAFT S02	2/1/2019 00:00:00	0	0	4	149310	4	270	1	3240	3240	21221560	99	31178693	29742346	270	1	1	Pump & Motor, Goulds 85GS75, 7.5HP, Plumbing - RAFT S02, 136 Fir DrNW	12	1	2019	21212678		1	PUMPING EQUIPMENT [270]	70760 - Raft Island	00118456	1/16/2019 00:00:00	G1635607,17G19-27-00121A	USD	N/A	0	yes		235.88
1	Pump & Motor RPARK SO1 & S02	12/1/2016 00:00:00	1	3827.32	4	101010	4	270	1	3240	3240	21224323	99	27230707	21214945	270	1	1	Pump 85GS50 5hp 85gpm Sub, Motor FE 5hp 230/1 4" - RPARK SO1 & S02	12	1	2016	21212680		1	PUMPING EQUIPMENT [270]	72776 - River Park	00108460	10/31/2016 00:00:00	E1651865,16D141300490C	USD	N/A	0			3827.32
1	Pump & Motor RPARK SO1 & S02	12/1/2016 00:00:00	1	3827.29	4	101010	4	270	1	3240	3240	21224323	99	27230724	21214945	270	1	1	Pump 90JS5S4-PE 5hp 90gpm Sub, Motor FE 5hp 230/1 4" - RPARK SO1 & S02	13	1	2016	21212680		1	PUMPING EQUIPMENT [270]	72776 - River Park	00108460	10/31/2016 00:00:00	15B221600053H,16H140100760C	USD	N/A	0			3827.29
1	Pumps - BL Well 2 (qty 2)	5/1/2015 00:00:00	1	9104.34	4	101010	4	270	1	3240	3240	21221802	99	24988001	21214945	270	1	1	Pump Equip - Black Lake Est., Well 2 (2 ea) 5HP GOULDS PUMP, 4" 1PH 230V SUB Motor	12	1	2015	21212680		1	PUMPING EQUIPMENT [270]	26071 - Black Lake Estates	00101683	4/30/2015 00:00:00		USD	N/A	0			9104.34
1	Pump Equip Control Boxes - CHN	8/1/2014 00:00:00	1	1337.15	4	101010	4	270	1	3240	3240	21221840	99	23483662	21214945	270	1	1	Pump Equip Control Boxes - Cascade Highlands North	12	1	2014	21212680		1	PUMPING EQUIPMENT [270]	55631 - Cascade Highlands North	00096883	6/30/2014 00:00:00		USD	N/A	0			1337.15
1	Pump Equip re-dsgn -PH, Woodcrest	9/1/2018 00:00:00	0	0	4	149310	4	256	1	3210	3210	21221624	99	30657791	29742517	256	1	1	Pump Equip re-dsgn -PH, Woodcrest (part of proj 103261)	21	1	2018	21212678		1	MISCELLANEOUS [256]	66637 - Peacock Hill	00103259	7/30/2018 00:00:00		USD	N/A	0	yes		40.69
1	Pump Equip re-dsgn -PH, Woodcrest	9/1/2018 00:00:00	1	3471.7	4	101010	4	256	1	3210	3210	21221624	99	30657759	21214940	256	1	1	Pump Equip re-dsgn -PH, Woodcrest (part of proj 103261)	21	1	2018	21212678		1	MISCELLANEOUS [256]	66637 - Peacock Hill	00103259	7/30/2018 00:00:00		USD	N/A	0	yes		3471.7
1	Pump equip, Bladder Tank - PT	7/1/2014 00:00:00	1	698.17	4	101010	4	270	1	3240	3240	21221604	99	23268348	21214945	270	1	1	Pump equip, Bladder Tank - Parkview Terrace SO1 & 2	12	1	2014	21212678		1	PUMPING EQUIPMENT [270]	66215 - Parkview Terrace	00096902	6/30/2014 00:00:00		USD	N/A	0			698.17
1	PumpHouse Upgrade - Q HndrsonBay	12/1/2018 00:00:00	1	4189.67	4	101010	4	252	1	3210	3210	21221542	99	30947499	21214940	252	1	1	Pump House Upgrade - Quistorff, Henderson Bay Tank Site 1-2 6502 112th St NW	21	1	2018	21212678		1	FRAME; OR FRAME & BRICK; OR STUCCO [252]	70550 - Quistorff	00117936	12/28/2018 00:00:00		USD	N/A	0	yes		4189.67
1	PumpHouse Upgrade - Q HndrsonBay	12/1/2018 00:00:00	0	0	4	149310	4	252	1	3210	3210	21221542	99	30947516	29742517	252	1	1	Pump House Upgrade - Quistorff, Henderson Bay Tank Site 1-2 6502 112th St NW	21	1	2018	21212678		1	FRAME; OR FRAME & BRICK; OR STUCCO [252]	70550 - Quistorff	00117936	12/28/2018 00:00:00		USD	N/A	0	yes		41.75
1	Pump stn heater - BEL2 S01	3/1/2018 00:00:00	1	936.26	4	101010	4	256	1	3210	3210	21221676	99	30013333	21214940	256	1	1	Pump station heater - Belfair #2 S01	21	1	2018	21212678		1	MISCELLANEOUS [256]	36802 - Belfair Acre Tracts #2	00117518	1/30/2018 00:00:00		USD	N/A	0	yes		936.26
1	Pump stn heater - BEL2 S01	3/1/2018 00:00:00	0	0	4	149310	4	256	1	3210	3210	21221676	99	30013350	29742517	256	1	1	Pump station heater - Belfair #2 S01	21	1	2018	21212678		1	MISCELLANEOUS [256]	36802 - Belfair Acre Tracts #2	00117518	1/30/2018 00:00:00		USD	N/A	0	yes		28.7
1	Pump Stn Heater - LM, S02	3/1/2018 00:00:00	0	0	4	149310	4	256	1	3210	3210	21221702	99	30013370	29742517	256	1	1	Pump Station Heater - Lake Minterwood, S02	21	1	2018	21212678		1	MISCELLANEOUS [256]	55210 - Lake Minterwood	00117519	1/9/2018 00:00:00		USD	N/A	0	yes		33.1
1	Pump Stn Heater - LM, S02	3/1/2018 00:00:00	1	1047.39	4	101010	4	256	1	3210	3210	21221702	99	30013353	21214940	256	1	1	Pump Station Heater - Lake Minterwood, S02	21	1	2018	21212678		1	MISCELLANEOUS [256]	55210 - Lake Minterwood	00117519	1/9/2018 00:00:00		USD	N/A	0	yes		1047.39
1	Pump Stn Heater - Mastro S01	2/1/2018 00:00:00	1	615.35	4	101010	4	256	1	3210	3210	21221708	99	29868372	21214940	256	1	1	Pump Station Heater - Mastro S01	21	1	2018	21212678		1	MISCELLANEOUS [256]	11695 - Mastro	00117520	1/9/2018 00:00:00		USD	N/A	0	yes		615.35
1	Pump Stn Heater - Mastro S01	2/1/2018 00:00:00	0	0	4	149310	4	256	1	3210	3210	21221708	99	29868389	29742517	256	1	1	Pump Station Heater - Mastro S01	21	1	2018	21212678		1	MISCELLANEOUS [256]	11695 - Mastro	00117520	1/9/2018 00:00:00		USD	N/A	0	yes		17.65
1	Pump, 5hp @ SO3 RW-Woodmere	1/1/2014 00:00:00	1	6744.69	4	101010	4	270	1	3240	3240	21221606	99	22554020	21214945	270	1	1	Pump, 5hp @ SO3 Rosedale East - Woodmere	12	1	2014	21212678		1	PUMPING EQUIPMENT [270]	09490 - Rosedale East	00094599	11/30/2013 00:00:00		USD	N/A	0			6744.69
1	Pump - 7.5hp Mirror 154th E BP Stn	1/1/2018 00:00:00	1	11201.25	4	101010	4	270	1	3240	3240	21212830	99	29690396	21214945	270	1	1	Pump, Sub Model 62S75-17, 4" 7.5hp - Mirrormont 154th E Booster Stn	12	1	2018	21212686		1	PUMPING EQUIPMENT [270]	505 - Mirrormont	00093633	12/5/2017 00:00:00		USD	N/A	0			11201.25
1	Pumphouse - GWT system purchase	10/1/2016 00:00:00	1	357.4	4	101010	4	256	1	3210	3210	25767525	99	27116150	21214940	256	1	1	Pumphouse - Glenwood Tallman system purchase	21	1	2016	21212678		1	MISCELLANEOUS [256]	AD392 - Glenwood Tallman	00103742	2/29/2016 00:00:00		USD	N/A	0			357.4
1	Pumphouse - Upper SC	6/1/2016 00:00:00	1	24575.26	4	101010	4	252	1	3210	3210	21221740	99	26598252	21214940	252	1	1	Pumphouse - Upper Sea Cliff	21	1	2016	21212678		1	FRAME; OR FRAME & BRICK; OR STUCCO [252]	76880 - Sea Cliff Estates	00093656	5/31/2016 00:00:00		USD	N/A	0			24575.26
1	Pumphouse - Orcas Highlands	9/1/2018 00:00:00	1	906.92	4	101010	4	256	1	3210	3210	30548160	99	30658033	21214940	256	1	1	Pumphouse (approx 10x12), Orcas Highlands	21	1	2018	21212682		1	MISCELLANEOUS [256]	13301 - Orcas Highlands Association	13301	9/1/2018 00:00:00		USD	N/A	0			906.92
1	PumpHouse Door - HR, WW well5	11/1/2018 00:00:00	0	1301.1	4	101010	4	256	1	3210	3210	21221808	99	30835192	21214940	256	1	1	PumpHouse Door - Holiday Ranchettes, Winnwood well #5	21	1	2018	21212680		1	MISCELLANEOUS [256]	33677 - Holiday Ranchettes	00118556	8/14/2018 00:00:00		USD	N/A	0	yes		1301.1
1	PumpHouse Door - HR, WW well5	11/1/2018 00:00:00	0	0	4	149310	4	256	1	3210	3210	21221808	99	30835209	29742517	256	1	1	PumpHouse Door - Holiday Ranchettes, Winnwood well #5	21	1	2018	21212680		1	MISCELLANEOUS [256]	33677 - Holiday Ranchettes	00118556	8/14/2018 00:00:00		USD	N/A	0	yes		50.59
1	Pumphouse- Long Lake View Est, CIAC	11/1/2016 00:00:00	-1	-2750	4	265100	4	256	1	3210	3210	26842759	99	27115953	21215360	256	1	1	Pumphouse- Long Lake View Est, CIAC	21	1	2016	21212678		1	MISCELLANEOUS [256]	48030 - Long lake view estates	00108538	9/30/2016 00:00:00	5PUMPH	USD	N/A	0	yes		-2750
1	Pumphouse- Long Lake View Est, CIAC	11/1/2016 00:00:00	1	2750	4	101010	4	256	1	3210	3210	26842759	99	27115950	21214940	256	1	1	Pumphouse- Long Lake View Est, CIAC	21	1	2016	21212678		1	MISCELLANEOUS [256]	48030 - Long lake view estates	00108538	9/30/2016 00:00:00		USD	N/A	0	yes		2750
1	Pumphouse piping - GWT sys purchase	10/1/2016 00:00:00	1	14305.81	4	101010	4	256	1	3210	3210	25767525	99	27116159	21214940	256	1	1	Pumphouse piping - Glenwood Tallman system purchase	21	1	2016	21212678		1	MISCELLANEOUS [256]	AD392 - Glenwood Tallman	00103742	2/29/2016 00:00:00		USD	N/A	0			14305.81
1	Pumphouse rebuild - CWC	1/1/2015 00:00:00	1	8236.65	4	101010	4	256	1	3210	3210	23574704	99	24613812	21214940	256	1	1	Pumphouse rebuild - Cristalina	21	1	2015	21212686		1	MISCELLANEOUS [256]	03014 - Cristalina Water Company	00100357	12/31/2014 00:00:00		USD	N/A	0			8236.65
1	Pumphouse rebuild - HT, Law Rd	8/1/2017 00:00:00	1	16248.18	4	101010	4	256	1	3210	3210	21221672	99	28448376	21214940	256	1	1	Pumphouse rebuild (new sheeting, siding, roofing) - HT, Lawrence Rd	21	1	2017	21212678		1	MISCELLANEOUS [256]	33695 - Holly Tides	00106254	6/30/2017 00:00:00		USD	N/A	0			16248.18
1	Pumphouse Roof - HRW	9/1/2014 00:00:00	1	2043.21	4	101010	4	256	1	3210	3210	21221806	99	23637580	21214940	256	1	1	Pumphouse Roof - Heritage Row	21	1	2014	21212680		1	MISCELLANEOUS [256]	01886 - Heritage Row	00097586	7/31/2014 00:00:00		USD	N/A	0			2043.21
1	Pumphouse roof rebuild - CHT	3/1/2014 00:00:00	1	2995.55	4	101010	4	256	1	3210	3210	21221862	99	22746465	21214940	256	1	1	Pumphouse roof rebuild - Classic Heights (White Firs well site)	21	1	2014	21212680		1	MISCELLANEOUS [256]	63381 - Classic Heights	00095096	2/28/2014 00:00:00		USD	N/A	0			2995.55
1	Pumphouse Fed Warning & Logo Signs	5/1/2018 00:00:00	350	14454.06	4	101010	4	256	1	3210	3210	21212872	99	30291768	21214940	256	1	1	Pumphouse updated Federal Warning & Logo Signs	21	1	2018	21212676		1	MISCELLANEOUS [256]	500 - WWSCO Admin	00117585	1/30/2018 00:00:00		USD	N/A	0			14454.06
1	Pumphouse upgrade - SHEAR S01	4/1/2019 00:00:00	0	0	4	149310	4	252	1	3210	3210	21221684	99	31360593	29742517	252	1	1	Pumphouse upgrade, door, roof, Hardie Siding, insulation and new window, 1234 Shearwater Lane NW, SHEAR S01	21	1	2019	21212678		1	FRAME; OR FRAME & BRICK; OR STUCCO [252]	47384 - Shearwater	00117959	3/14/2019 00:00:00		USD	N/A	0	yes		87.2
1	Pumphouse upgrade - SHEAR S01	4/1/2019 00:00:00	1	11870.17	4	101010	4	252	1	3210	3210	21221684	99	31360576	21214940	252	1	1	Pumphouse upgrade, door, roof, Hardie Siding, insulation and new window, 1234 Shearwater Lane NW, SHEAR S01	21	1	2019	21212678		1	FRAME; OR FRAME & BRICK; OR STUCCO [252]	47384 - Shearwater	00117959	3/14/2019 00:00:00		USD	N/A	0	yes		11870.17
1	Pumphouse wiring - GWT sys purchase	10/1/2016 00:00:00	1	1018.15	4	101010	4	256	1	3210	3210	25767525	99	27116168	21214940	256	1	1	Pumphouse wiring - Glenwood Tallman system purchase	21	1	2016	21212678		1	MISCELLANEOUS [256]	AD392 - Glenwood Tallman	00103742	2/29/2016 00:00:00		USD	N/A	0			1018.15
1	Pumphouse, Insulate & Sheet - LEE	4/1/2015 00:00:00	1	2718.47	4	101010	4	256	1	3210	3210	21221886	99	24900555	21214940	256	1	1	Pumphouse, Insulate & Sheet - LEE	21	1	2015	21212684		1	MISCELLANEOUS [256]	46658 - Lee	00101462	3/31/2015 00:00:00		USD	N/A	0			2718.47
1	Pumping Equip - Mirrormont	12/1/2014 00:00:00	1	60270.77	4	101010	4	270	1	3240	3240	21221908	99	24400199	21214945	270	1	1	Pumping Equip - Mirrormont	12	1	2014	21212686		1	PUMPING EQUIPMENT [270]	55250 - Mirrormont	00090397	10/31/2014 00:00:00		USD	N/A	0			60270.77
1	Pumping equip - GWT sys purch CIAC	10/1/2016 00:00:00	-1	-4318.38	4	265100	4	270	1	3240	3240	25767525	99	27116186	21215366	270	1	1	Pumping equip, pressure tanks - Glenwood Tallman system purchase CIAC	12	1	2016	21212678		1	PUMPING EQUIPMENT [270]	AD392 - Glenwood Tallman	00103742	2/29/2016 00:00:00	5PUMPS	USD	N/A	0	yes		-4318.38
1	Pumping equip - GWT sys purch CIAC	10/1/2016 00:00:00	1	4318.44	4	101010	4	270	1	3240	3240	25767525	99	27116177	21214945	270	1	1	Pumping equip, pressure tanks - Glenwood Tallman system purchase CIAC	12	1	2016	21212678		1	PUMPING EQUIPMENT [270]	AD392 - Glenwood Tallman	00103742	2/29/2016 00:00:00		USD	N/A	0	yes		4318.44
1	Pumping Equip - CHT	12/1/2014 00:00:00	1	20112.4	4	101010	4	270	1	3240	3240	21221862	99	24400180	21214945	270	1	1	Pumping Equipment - Classic Heights	12	1	2014	21212680		1	PUMPING EQUIPMENT [270]	63381 - Classic Heights	00089783	10/31/2014 00:00:00		USD	N/A	0			20112.4
1	Pumping Equip - SUNNY	12/1/2014 00:00:00	1	16550.41	4	101010	4	270	1	3240	3240	21221570	99	24400216	21214945	270	1	1	Pumping Equipment - Sunny Cove	12	1	2014	21212678		1	PUMPING EQUIPMENT [270]	85320 - Sunny Cove	00090437	10/31/2014 00:00:00		USD	N/A	0			16550.41
1	Upgrade Plumbing Materials -FH	12/1/2018 00:00:00	0	0	4	149310	4	270	1	3240	3240	21221828	99	30947306	29742346	270	1	1	Pumping Equipment Repair & Replacement of Plumbing Materials - Foxhall 5721 Middle Ridge Court NE	12	1	2018	21212680		1	PUMPING EQUIPMENT [270]	10991 - Foxhall	00111737	12/3/2018 00:00:00		USD	N/A	0	yes		5.59
1	Upgrade Plumbing Materials -FH	12/1/2018 00:00:00	0	939.42	4	101010	4	270	1	3240	3240	21221828	99	30947283	21214945	270	1	1	Pumping Equipment Repair & Replacement of Plumbing Materials - Foxhall 5721 Middle Ridge Court NE	12	1	2018	21212680		1	PUMPING EQUIPMENT [270]	10991 - Foxhall	00111737	12/3/2018 00:00:00		USD	N/A	0	yes		939.41
1	Pumps - Booster Pump @ SS	3/1/2014 00:00:00	1	1357.28	4	101010	4	270	1	3240	3240	21221888	99	22746635	21214945	270	1	1	Pumps - Booster Pump @ Silver Springs	12	1	2014	21212684		1	PUMPING EQUIPMENT [270]	79275 - Silver Springs Estates	00095650	2/28/2014 00:00:00		USD	N/A	0			1357.28
1	Pumps & Mtrs (Qty 2) CLD well site	12/1/2016 00:00:00	1	5771.14	4	101010	4	270	1	3240	3240	21221772	99	27230651	21214945	270	1	1	Pumps - Curies Landing well site, (2) 35GPM 3hp e-GS pumps, (2) 3hp 230/1 4" sub MTR	12	1	2016	21212680		1	PUMPING EQUIPMENT [270]	03463 - Curries Landing	00107403	7/31/2016 00:00:00	F1646052 & 057, D09163101B4	USD	N/A	0			5771.14
1	Pumps - GWT sys purchase	10/1/2016 00:00:00	1	2377.56	4	101010	4	270	1	3240	3240	25767525	99	27116195	21214945	270	1	1	Pumps - Glenwood Tallman system purchase	12	1	2016	21212678		1	PUMPING EQUIPMENT [270]	AD392 - Glenwood Tallman	00103742	2/29/2016 00:00:00		USD	N/A	0			2377.56
1	Pumps - GWT system purchase CIAC	10/1/2016 00:00:00	-1	-1392.59	4	265100	4	270	1	3240	3240	25767525	99	27116213	21215366	270	1	1	Pumps - Glenwood Tallman system purchase CIAC	12	1	2016	21212678		1	PUMPING EQUIPMENT [270]	AD392 - Glenwood Tallman	00103742	2/29/2016 00:00:00	5PUMPS	USD	N/A	0	yes		-1392.59
1	Pumps - GWT system purchase CIAC	10/1/2016 00:00:00	1	1392.58	4	101010	4	270	1	3240	3240	25767525	99	27116204	21214945	270	1	1	Pumps - Glenwood Tallman system purchase CIAC	12	1	2016	21212678		1	PUMPING EQUIPMENT [270]	AD392 - Glenwood Tallman	00103742	2/29/2016 00:00:00		USD	N/A	0	yes		1392.58
1	Pumps - Jockey Pump @ HR	3/1/2014 00:00:00	1	1846.14	4	101010	4	270	1	3240	3240	21221808	99	22746484	21214945	270	1	1	Pumps - Jockey Pump @ Holiday Ranchettes	12	1	2014	21212680		1	PUMPING EQUIPMENT [270]	33677 - Holiday Ranchettes	00095180	2/28/2014 00:00:00		USD	N/A	0			1846.14
1	Pumps - LR (Bladder Tank)	6/1/2014 00:00:00	1	578.77	4	101010	4	270	1	3240	3240	21221714	99	22995640	21214945	270	1	1	Pumps - Lawrence Rd. (Bladder Tank)	12	1	2014	21212678		1	PUMPING EQUIPMENT [270]	46394 - Lawrence Road	00096658	5/31/2014 00:00:00		USD	N/A	0			578.77
1	Pumps - Long Lake View Est Purch.	11/1/2016 00:00:00	1	1800	4	101010	4	270	1	3240	3240	26842759	99	27115956	21214945	270	1	1	Pumps - Long Lake View Est Purchase	12	1	2016	21212678		1	PUMPING EQUIPMENT [270]	48030 - Long lake view estates	00108538	9/30/2016 00:00:00		USD	N/A	0			1800
1	Pumps - PH, Forest Ridge CIAC	1/1/2014 00:00:00	-1	-178348.1	4	265100	4	270	1	3240	3240	21221624	99	22554456	21215366	270	1	1	Pumps - Peacock Hill, Forest Ridge CIAC	12	1	2014	21212678		1	PUMPING EQUIPMENT [270]	66637 - Peacock Hill	00091457	11/30/2013 00:00:00	5PUMPS	USD	N/A	0			-178348.1
1	Pumps - PH, Forest Ridge CIAC	1/1/2014 00:00:00	1	229667.35	4	101010	4	270	1	3240	3240	21221624	99	22554439	21214945	270	1	1	Pumps - Peacock Hill, Forest Ridge CIAC	12	1	2014	21212678		1	PUMPING EQUIPMENT [270]	66637 - Peacock Hill	00091457	11/30/2013 00:00:00		USD	N/A	0			229667.35
1	Pumps - Upper SC Booster Stn	6/1/2016 00:00:00	1	12750.77	4	101010	4	270	1	3240	3240	21221740	99	26598269	21214945	270	1	1	Pumps - Upper Sea Cliff Booster Station	12	1	2016	21212678		1	PUMPING EQUIPMENT [270]	76880 - Sea Cliff Estates	00093656	5/31/2016 00:00:00		USD	N/A	0			12750.77
1	Pumps - Walden Water Sys Purchase	12/1/2015 00:00:00	1	846.82	4	101010	4	270	1	3240	3240	25516196	99	26315780	21214945	270	1	1	Pumps - Walden Water Sys Purchase	12	1	2015	21212684		1	PUMPING EQUIPMENT [270]	43887 - Walden Water System	00103283	10/31/2015 00:00:00		USD	N/A	0			846.82
1	Pumps (2) 7.5hp - Lower SC	5/1/2017 00:00:00	1	13611.98	4	101010	4	270	1	3240	3240	21221740	99	27683832	21214945	270	1	1	Pumps (2) 7.5 hp Berkely B1.5ZPLS, (2) TEFC motors - Lower Sea Cliff	12	1	2017	21212678		1	PUMPING EQUIPMENT [270]	76880 - Sea Cliff Estates	00107678	4/30/2017 00:00:00	X067646606-0053M0001,&X...53M0002	USD	N/A	0			13611.98
1	Pwr Srv to Booster Stn - PH SO13	7/1/2014 00:00:00	1	25716.22	4	101010	4	270	1	3240	3240	21221624	99	23268276	21214945	270	1	1	Pwr Srv to Booster Stn - PH SO13	12	1	2014	21212678		1	PUMPING EQUIPMENT [270]	66637 - Peacock Hill	00094059	6/30/2014 00:00:00		USD	N/A	0			25716.22
1	Radio Controls - PH	1/1/2014 00:00:00	1	24832.5	4	101010	4	270	1	3240	3240	21221624	99	22553901	21214945	270	1	1	Radio Controls - expand radio coverage - Peacock Hill	12	1	2014	21212678		1	PUMPING EQUIPMENT [270]	66637 - Peacock Hill	00090402	11/30/2013 00:00:00		USD	N/A	0			24832.5
1	Radio Controls - HDZR	1/1/2016 00:00:00	1	5345.05	4	101010	4	270	1	3240	3240	21221536	99	25711122	21214945	270	1	1	Radio Controls - Hintzville Acres	12	1	2016	21212678		1	PUMPING EQUIPMENT [270]	10440 - Hintzville Acres	00104239	12/31/2015 00:00:00		USD	N/A	0			5345.05
1	Radio Controls - PL	3/1/2014 00:00:00	1	6394.03	4	101010	4	270	1	3240	3240	21221602	99	22746503	21214945	270	1	1	Radio Controls - Palmer Lake	12	1	2014	21212678		1	PUMPING EQUIPMENT [270]	65745 - Palmer Lake	00095301	2/28/2014 00:00:00		USD	N/A	0			6394.03
1	Radio Controls - PT	3/1/2014 00:00:00	1	7221.69	4	101010	4	270	1	3240	3240	21221604	99	22746520	21214945	270	1	1	Radio Controls - Parkview Terrace	12	1	2014	21212678		1	PUMPING EQUIPMENT [270]	66215 - Parkview Terrace	00095302	2/28/2014 00:00:00		USD	N/A	0			7221.69
1	Radio Controls - PE	3/1/2014 00:00:00	1	3119.31	4	101010	4	270	1	3240	3240	21221720	99	22746537	21214945	270	1	1	Radio Controls - Point Evans	12	1	2014	21212678		1	PUMPING EQUIPMENT [270]	68065 - Point Evans	00095303	2/28/2014 00:00:00		USD	N/A	0			3119.31
1	Radio Controls - Q	3/1/2014 00:00:00	1	7636.16	4	101010	4	270	1	3240	3240	21221542	99	22746448	21214945	270	1	1	Radio Controls - Quistorff	12	1	2014	21212678		1	PUMPING EQUIPMENT [270]	70550 - Quistorff	00094850	2/28/2014 00:00:00		USD	N/A	0			7636.16
1	Radio Controls - RW	3/1/2014 00:00:00	1	4435.49	4	101010	4	270	1	3240	3240	21221606	99	22746554	21214945	270	1	1	Radio Controls - Rosedale East	12	1	2014	21212678		1	PUMPING EQUIPMENT [270]	09490 - Rosedale East	00095304	2/28/2014 00:00:00		USD	N/A	0			4435.49
1	Radio Controls - SC	3/1/2014 00:00:00	1	10573.88	4	101010	4	270	1	3240	3240	21221740	99	22746571	21214945	270	1	1	Radio Controls - Sea Cliff	12	1	2014	21212678		1	PUMPING EQUIPMENT [270]	76880 - Sea Cliff Estates	00095306	2/28/2014 00:00:00		USD	N/A	0			10573.88
1	Radio Controls - SLAKE	3/1/2014 00:00:00	1	7548.43	4	101010	4	270	1	3240	3240	21221764	99	22746588	21214945	270	1	1	Radio Controls - Sylvia Lake	12	1	2014	21212678		1	PUMPING EQUIPMENT [270]	86710 - Sylvia Lake	00095307	2/28/2014 00:00:00		USD	N/A	0			7548.43
1	RDL into SHA Consolidation	10/1/2018 00:00:00	0	0	4	149310	1	98	1	3030	3030	21221874	99	30751581	29741762	98	1	1	RDL into SHA Consolidation Design only	98	1	2018	21212684		1	INTANGIBLE	86250 - Sunshine Acres	00093657	10/5/2018 00:00:00		USD	N/A	0	yes		19.08
1	RDL into SHA Consolidation	10/1/2018 00:00:00	1	41860.59	4	101010	1	98	1	3030	3030	21221874	99	30751564	21214910	98	1	1	RDL into SHA Consolidation Design only	0	1	2018	21212684		1	INTANGIBLE	86250 - Sunshine Acres	00093657	10/5/2018 00:00:00		USD	N/A	0	yes		41860.59
